Unnamed: 0,_id,Memory (RAM),Screen size,Weight,Hard drives,Size (length x width x height),Price,CPU Score,GPU Score,Game,Van Phong,Do Hoa,Lap Trinh,Doanh Nhan
1411,6589cc818997406b55ed6970,8,14.0,1.29,1000,360.0,23016000.0,5524,2690,0,1,0,0,0
1417,6589cc828997406b55ed6979,64,16.0,2.0,2000,115.058196,63096000.0,19204,19573,0,0,1,0,0
1422,6589cc838997406b55ed6985,32,17.3,4.84,1000,,87406560.0,15486,27325,0,0,1,1,1
1427,6589cc848997406b55ed698d,32,14.0,1.12,1000,65.33208,29160000.0,9359,2690,0,0,0,1,0
1429,6589cc848997406b55ed698f,64,15.6,1.65,2000,97.888125,25656000.0,8965,2690,0,0,1,0,0
1432,6589cc848997406b55ed6996,16,13.4,1.18,2000,53.999624,59256000.0,19204,19573,0,1,1,1,0
1435,6589cc858997406b55ed699a,32,15.6,,2000,118.156545,62399759.0,16894,23757,0,0,1,0,0
1441,6589cc858997406b55ed69a4,32,16.0,,1000,122.666588,56999759.0,31343,26883,0,0,1,0,0
1446,6589cc868997406b55ed69af,64,16.0,2.0,4000,115.058196,66456000.0,19204,19573,0,0,1,0,0
1458,6589cc888997406b55ed69c3,64,16.0,2.26,8000,135.47844,67176000.0,19204,19573,0,0,1,0,0
1461,6589cc888997406b55ed69c6,16,13.3,1.26,2000,74.046,23999760.0,5125,2690,0,1,0,1,0
1470,6589cc898997406b55ed69d8,16,15.6,2.22,4000,158.144,45216000.0,15486,22459,0,0,1,0,0
1497,6589cc8e8997406b55ed6a12,16,15.6,1.62,1000,100.389828,17280000.0,8018,2690,0,0,1,0,0
1502,6589cc8f8997406b55ed6a1e,16,14.0,1.3,1000,60.853968,23231760.0,15486,2690,0,1,0,1,0
1503,6589cc8f8997406b55ed6a1f,64,16.0,2.1,4000,100.24956,43896000.0,9960,2690,0,0,1,0,0
1512,6589cc908997406b55ed6a30,16,14.0,1.19,2000,69.818616,24576000.0,3056,2690,0,1,0,0,0
1526,6589cc938997406b55ed6a5a,16,15.6,3.18,1000,,18216000.0,4666,7577,0,0,1,0,0
1538,6589cc958997406b55ed6a70,64,15.6,2.25,2000,141.24348,37416000.0,15486,17090,0,0,1,0,0
1540,6589cc958997406b55ed6a72,32,15.6,0.82,1000,118.0361,50399520.0,16894,17090,0,0,1,1,1
1542,6589cc958997406b55ed6a79,16,13.4,1.35,1000,,20639760.0,13075,2690,0,1,0,1,0
1550,6589cc968997406b55ed6a85,32,15.6,2.22,2000,158.144,42096000.0,15486,22459,0,0,1,0,0
1558,6589cc988997406b55ed6a9b,8,15.6,2.5,500,160.491738,16101360.0,12159,12960,0,0,1,0,0
1561,6589cc988997406b55ed6aa0,16,14.0,0.97,1000,60.745338,20136000.0,5002,2690,0,1,0,1,0
1571,6589cc9a8997406b55ed6ab2,16,15.6,2.2,500,134.972656,23976000.0,15486,19573,0,0,1,0,0
1583,6589cc9c8997406b55ed6acb,16,15.6,1.73,1000,96.791778,23736000.0,5125,2690,0,0,1,0,0
1587,6589cc9c8997406b55ed6ad1,40,13.3,1.18,2000,67.595831,25199760.0,5125,2690,0,0,0,1,0
1588,6589cc9c8997406b55ed6ad2,16,16.0,4.7,1000,156.164574,32399760.0,12472,17090,0,1,0,1,0
1592,6589cc9d8997406b55ed6ada,32,15.6,1.68,1000,96.791778,12184320.0,5002,2690,0,0,1,0,0
1602,6589cc9e8997406b55ed6af1,32,17.3,,0,,55176000.0,17166,27325,0,0,1,0,0
1611,6589cc9f8997406b55ed6b00,16,15.6,,1000,,24696000.0,5736,7869,0,0,1,0,0
1616,6589cca08997406b55ed6b0c,16,14.0,1.0,500,68.242416,21865440.0,9960,2690,0,1,0,1,0
1619,6589cca08997406b55ed6b10,16,14.0,1.0,500,72.37832,30216000.0,9960,2690,0,1,0,1,0
1632,6589cca28997406b55ed6b28,32,17.3,5.19,1000,184.760667,107976000.0,19659,12506,0,0,0,1,1
1633,6589cca38997406b55ed6b2b,16,13.3,1.31,250,58.35815,18770880.0,12173,7114,0,1,0,1,0
1634,6589cca38997406b55ed6b2c,16,17.0,1.35,500,113.86767,34079760.0,9960,2690,0,1,0,1,0
1643,6589cca48997406b55ed6b38,16,15.6,1.73,1000,96.791778,17976000.0,5002,2690,0,0,1,0,0
1655,6589cca68997406b55ed6b50,16,17.0,1.35,4000,113.86767,42479760.0,9960,2690,0,1,0,1,0
1657,6589cca68997406b55ed6b58,16,14.0,1.22,500,81.10674,20399760.0,5524,2690,0,1,0,1,0
1673,6589cca98997406b55ed6b7d,64,15.6,2.25,16000,141.24348,113016000.0,16894,23757,0,0,1,0,0
1678,6589ccaa8997406b55ed6b89,16,15.6,3.63,1000,97.888125,22296000.0,8965,2690,0,0,1,0,0
1679,6589ccaa8997406b55ed6b8a,16,17.0,1.36,500,108.804234,39816000.0,9960,2690,0,1,0,1,0
1685,6589ccab8997406b55ed6b91,32,15.6,2.2,4000,134.972656,41736000.0,15486,19573,0,0,1,0,0
1692,6589ccac8997406b55ed6b9c,8,14.0,1.2,500,97.097,13679760.0,5125,2690,0,1,0,0,0
1693,6589ccac8997406b55ed6b9d,32,15.6,1.66,1000,108.563751,25176000.0,8018,2690,0,0,1,0,0
1698,6589ccac8997406b55ed6ba6,16,15.6,1.73,1000,96.791778,27599760.0,5125,2690,0,0,1,0,0
1712,6589ccae8997406b55ed6bbc,64,16.0,2.2,4000,115.058196,73176000.0,19204,26883,0,0,1,0,0
1714,6589ccaf8997406b55ed6bbf,32,15.6,2.2,1000,135.052056,52799759.0,13081,25353,0,0,1,0,0
1715,6589ccaf8997406b55ed6bc0,32,14.0,1.29,500,66.88899,27576000.0,5481,2690,0,0,0,1,0
1720,6589ccb08997406b55ed6bce,32,15.6,2.2,1000,134.972656,31896000.0,15486,26883,0,0,1,0,0
1724,6589ccb18997406b55ed6bd7,32,15.6,0.77,1000,,17016000.0,5002,2690,0,0,0,1,0
1726,6589ccb18997406b55ed6bd9,32,17.0,1.27,1000,114.9696,51719759.0,12205,2690,0,0,0,1,1
1727,6589ccb18997406b55ed6bd8,16,17.3,1.35,2000,106.35303,30623760.0,9960,2690,0,1,0,1,0
1730,6589ccb18997406b55ed6be0,64,15.6,1.65,1000,97.888125,29736000.0,8018,2690,0,0,1,0,0
1745,6589ccb48997406b55ed6c03,32,15.6,2.25,1000,141.24348,28559760.0,15486,17090,0,0,1,0,0
1747,6589ccb58997406b55ed6c07,12,15.6,1.7,1000,96.791778,18696000.0,5002,2690,0,0,1,0,0
1748,6589ccb58997406b55ed6c08,32,18.0,2.9,2000,219.935287,59016000.0,31343,34630,1,0,1,0,0
1750,6589ccb58997406b55ed6c0c,32,17.3,3.26,1000,207.138,31176000.0,17272,19573,1,0,1,0,0
1752,6589ccb58997406b55ed6c12,64,17.3,3.18,2000,,32388480.0,12159,12960,1,0,0,0,0
1754,6589ccb68997406b55ed6c1c,16,16.0,2.45,1000,,33576000.0,12472,17090,1,0,0,0,0
1759,6589ccb78997406b55ed6c25,32,15.6,3.98,1000,141.24348,35039760.0,14917,26883,1,0,0,0,0
1760,6589ccb78997406b55ed6c27,16,16.0,1.3,2000,95.528867,47256000.0,12205,7041,0,1,0,1,0
1762,6589ccb88997406b55ed6c2d,16,15.6,2.3,500,131.561148,21576000.0,9513,7869,1,0,0,0,0
1763,6589ccb88997406b55ed6c2f,16,13.3,1.1,500,67.595831,16536000.0,5125,2690,0,1,0,1,0
1764,6589ccb88997406b55ed6c32,32,15.6,2.77,1000,96.679076,32111760.0,17509,19573,1,0,1,0,0
1767,6589ccb88997406b55ed6c37,32,15.6,2.27,8000,140.0,72239760.0,12434,14693,1,0,0,0,0
1770,6589ccb98997406b55ed6c3e,16,14.0,1.65,8000,84.533064,76776000.0,17509,19573,0,0,1,0,0
1771,6589ccb98997406b55ed6c41,32,15.6,2.38,2000,136.239028,59976000.0,19686,23757,1,0,1,0,0
1779,6589ccbb8997406b55ed6c59,16,14.0,1.7,4000,85.3866,58416000.0,15486,17090,0,0,1,0,0
1782,6589ccbc8997406b55ed6c5d,16,15.6,2.25,1000,135.47844,35496000.0,16894,23757,0,0,1,0,0
1783,6589ccbc8997406b55ed6c61,64,17.0,3.08,2000,115.5072,63096000.0,15486,23757,1,0,1,0,0
1785,6589ccbc8997406b55ed6c64,32,15.6,2.4,2000,150.2644,82776000.0,15486,23757,1,0,1,0,0
1786,6589ccbc8997406b55ed6c67,32,17.3,2.72,2000,320.0,86616000.0,15486,23757,1,0,1,0,0
1795,6589ccbe8997406b55ed6c78,64,16.0,2.8,2000,150.632784,69384000.0,27225,34630,1,0,1,0,0
1796,6589ccbe8997406b55ed6c7a,32,15.6,1.65,2000,97.888125,25896000.0,8965,2690,0,0,1,0,0
1798,6589ccbe8997406b55ed6c7d,32,17.3,3.0,1000,199.4685,33599760.0,17272,19573,1,0,1,0,0
1801,6589ccbf8997406b55ed6c82,64,17.3,2.8,16000,137.97666,111336000.0,15486,17090,1,0,1,0,0
1802,6589ccbf8997406b55ed6c83,32,15.6,2.2,16000,134.972656,101496000.0,15486,26883,0,0,1,0,0
1803,6589ccbf8997406b55ed6c84,32,17.3,2.72,1000,178.238268,47976000.0,16894,17090,1,0,1,0,0
1804,6589ccbf8997406b55ed6c86,40,15.6,0.77,1000,107.779932,23999760.0,5125,7577,0,0,0,1,0
1805,6589ccbf8997406b55ed6c88,16,14.0,1.72,2000,88.924392,63576000.0,17509,34630,0,0,1,0,0
1806,6589ccbf8997406b55ed6c8a,16,17.3,2.9,2000,178.425828,42456000.0,15486,17090,1,0,1,0,0
1807,6589ccbf8997406b55ed6c8b,16,17.3,2.6,8000,160.28096,74376000.0,15486,22459,1,0,1,0,0
1808,6589ccbf8997406b55ed6c8c,16,17.3,2.6,2000,161.5645,29976000.0,14003,19573,1,0,0,0,0
1809,6589ccc08997406b55ed6c8d,64,15.6,2.72,2000,135.47844,53999759.0,15486,22459,1,0,1,0,0
1815,6589ccc18997406b55ed6c99,32,17.0,3.1,1000,198.425853,55176000.0,31343,34630,1,0,1,0,0
1817,6589ccc18997406b55ed6ca2,64,15.6,2.72,4000,135.47844,53039759.0,15486,22459,1,0,1,0,0
1821,6589ccc28997406b55ed6ca6,64,17.3,2.9,2000,178.238268,45599760.0,16894,17090,1,0,1,0,0
1824,6589ccc28997406b55ed6cad,64,16.0,2.67,8000,118.560186,115080000.0,34939,34630,1,0,1,0,0
1827,6589ccc38997406b55ed6cb1,16,13.4,2.49,1000,94.54166,23976000.0,13514,12960,1,0,0,0,0
1833,6589ccc38997406b55ed6cb8,16,16.0,2.2,2000,147.002496,42216000.0,17509,15028,0,0,1,0,0
1838,6589ccc48997406b55ed6cc7,16,13.4,1.3,1000,61.596,27336000.0,13179,7869,0,1,0,1,0
1839,6589ccc58997406b55ed6cc9,64,15.6,2.72,1000,222.0,88799760.0,9400,11157,1,0,0,0,0
1841,6589ccc58997406b55ed6ccb,32,17.3,2.9,2000,178.238268,35039760.0,15486,17090,1,0,1,0,0
1842,6589ccc58997406b55ed6cd1,32,17.3,3.0,1000,191.59155,71976000.0,34939,34630,1,0,1,0,0
1843,6589ccc68997406b55ed6cd5,16,15.6,2.25,1000,141.24348,26159760.0,15486,17090,0,0,1,0,0
1844,6589ccc68997406b55ed6cd8,32,15.6,2.4,4000,150.2644,95496000.0,15486,23757,1,0,1,0,0
1846,6589ccc68997406b55ed6cde,16,16.0,2.13,500,97.3665,29207760.0,17231,10708,0,0,1,0,0
1848,6589ccc78997406b55ed6ce2,16,15.6,1.66,1000,107.255754,13679760.0,5002,2690,0,0,1,0,0
1849,6589ccc78997406b55ed6ce4,16,15.6,2.3,500,135.052056,29496000.0,9513,17090,1,0,0,0,0
1851,6589ccc78997406b55ed6ce6,32,16.0,,1000,152.59965,79199760.0,27225,34630,0,0,1,0,0
1855,6589ccc88997406b55ed6cf2,64,17.0,2.7,2000,172.76541,100776000.0,27225,38875,1,0,1,0,0
1858,6589ccc98997406b55ed6cfc,64,17.3,2.8,4000,143.21628,71976000.0,19204,26883,1,0,1,0,0
1859,6589ccc98997406b55ed6cfd,32,17.3,2.9,2000,178.238268,55656000.0,19686,27325,1,0,1,0,0
1864,6589ccc98997406b55ed6d03,32,15.6,2.38,1000,136.239028,50376000.0,16894,23757,1,0,1,0,0
1865,6589ccc98997406b55ed6d04,16,15.6,2.5,2000,160.491738,38328000.0,15486,23757,1,0,1,0,0
1872,6589cccb8997406b55ed6d13,32,15.6,1.81,250,75.41625,25919760.0,4769,2690,0,0,1,0,0
1875,6589cccb8997406b55ed6d18,32,15.6,2.38,4000,136.239028,54120000.0,15486,23757,1,0,1,0,0
1883,6589cccc8997406b55ed6d29,16,17.3,2.8,1000,143.21628,55176000.0,19204,26883,1,0,1,0,0
1884,6589cccd8997406b55ed6d2a,32,14.0,1.29,1000,68.208336,29976000.0,5481,2690,0,0,0,1,0
1888,6589cccd8997406b55ed6d2f,32,17.3,2.72,2000,151.9392,38376000.0,15486,10181,1,0,0,0,0
1898,6589ccce8997406b55ed6d3c,64,17.3,2.9,4000,178.238268,67080000.0,19686,27325,1,0,1,0,0
1899,6589ccce8997406b55ed6d3d,16,16.0,3.38,500,98.428044,28799760.0,19204,19573,1,0,1,0,0
1900,6589ccce8997406b55ed6d3e,32,15.6,2.1,2000,97.085755,69576000.0,15486,23757,0,0,1,0,0
1904,6589cccf8997406b55ed6d46,32,17.3,2.7,2000,172.7,47999760.0,15486,23757,1,0,1,0,0
1905,6589cccf8997406b55ed6d47,16,16.0,2.8,1000,132.8184,55175759.0,27225,34630,1,0,1,0,0
1906,6589cccf8997406b55ed6d4c,64,15.6,1.65,2500,97.888125,25439760.0,8965,2690,0,0,1,0,0
1908,6589ccd08997406b55ed6d4f,64,15.6,3.94,1000,135.47844,48936000.0,15486,22459,1,0,1,0,0
1909,6589ccd08997406b55ed6d51,16,15.6,1.15,1000,84.935964,38856000.0,9960,2690,0,1,0,1,0
1910,6589ccd08997406b55ed6d53,16,14.0,1.29,4000,66.88899,41616000.0,5002,2690,0,1,0,1,0
1911,6589ccd08997406b55ed6d55,64,15.6,2.3,2000,135.47844,46776000.0,15486,17090,1,0,1,0,0
1913,6589ccd18997406b55ed6d5a,64,17.3,2.97,2000,124.93026,35976000.0,8965,12960,1,0,0,0,0
1915,6589ccd18997406b55ed6d60,16,15.6,1.12,500,,35976000.0,5125,2690,0,1,0,1,0
1916,6589ccd18997406b55ed6d62,32,16.0,2.38,2000,136.239028,64680000.0,30000,26883,1,0,1,0,0
1919,6589ccd28997406b55ed6d6b,8,14.0,1.25,500,66.09456,12959760.0,9649,2690,0,1,0,0,0
1920,6589ccd28997406b55ed6d6d,32,15.6,2.49,1000,150.0,70056000.0,13081,22459,1,0,0,0,0
1923,6589ccd38997406b55ed6d75,32,17.3,3.0,1000,207.1064,25152000.0,12159,12960,1,0,0,0,0
1924,6589ccd38997406b55ed6d76,32,16.0,2.5,1000,173.80392,46296000.0,31343,19573,1,0,1,0,0
1929,6589ccd48997406b55ed6d82,16,16.0,1.85,2000,84.933655,25679760.0,12205,2690,0,0,1,0,0
1930,6589ccd48997406b55ed6d83,64,16.0,2.27,2000,120.661728,53376000.0,15486,23757,1,0,1,0,0
1931,6589ccd48997406b55ed6d86,64,15.6,2.38,4000,136.239028,72936000.0,13152,27325,1,0,0,0,0
1934,6589ccd58997406b55ed6d8b,48,14.0,1.65,1000,80.141736,39576000.0,17509,19573,0,0,1,0,0
1937,6589ccd58997406b55ed6d91,32,14.0,1.57,1000,76.414464,33096000.0,8018,2690,0,0,1,0,0
1940,6589ccd68997406b55ed6d97,16,17.0,1.35,2000,107.30496,31176000.0,12205,2690,0,1,0,1,0
1941,6589ccd68997406b55ed6d98,16,13.5,1.15,500,48.26862,20399520.0,5082,2690,0,1,0,1,0
1942,6589ccd68997406b55ed6d9b,64,16.0,4.51,4000,109.087524,55656000.0,19204,19573,1,0,1,0,0
1944,6589ccd68997406b55ed6d9d,16,17.0,1.35,1000,108.05064,33816000.0,9960,2690,0,1,0,1,0
1945,6589ccd68997406b55ed6d9f,16,17.3,1.35,1000,107.30496,27287760.0,12205,2690,0,1,0,1,0
1948,6589ccd78997406b55ed6da3,16,16.0,2.59,4000,154.0,53759759.0,20930,19573,1,0,1,0,0
1954,6589ccd78997406b55ed6da9,16,14.0,1.29,2000,105.0,48168000.0,2204,7869,0,1,0,0,0
1956,6589ccd78997406b55ed6dab,32,15.6,1.65,1000,97.888125,22776000.0,8965,2690,0,0,1,0,0
1962,6589ccd88997406b55ed6db4,32,15.6,2.3,1000,129.30516,25176000.0,4666,12960,0,0,1,0,0
1963,6589ccd88997406b55ed6db9,32,17.3,2.97,8000,151.977816,94536000.0,16894,23757,1,0,1,0,0
1964,6589ccd98997406b55ed6dba,32,15.6,2.3,2000,126.54732,29999760.0,14193,17090,1,0,0,0,0
1966,6589ccd98997406b55ed6dbd,64,15.6,2.31,2000,127.743024,27096000.0,14003,14693,1,0,0,0,0
1969,6589ccd98997406b55ed6dc0,64,16.0,2.5,1000,128.53469,37199760.0,19823,19573,1,0,1,0,0
1972,6589ccda8997406b55ed6dc6,16,15.6,2.3,1500,129.30516,28799760.0,12390,17090,1,0,0,0,0
1974,6589ccda8997406b55ed6dc8,16,15.6,2.44,500,140.11452,22799760.0,12472,10181,1,0,0,0,0
1975,6589ccda8997406b55ed6dca,32,16.0,2.27,16000,120.661728,119976000.0,15486,23757,1,0,1,0,0
1976,6589ccda8997406b55ed6dcb,32,14.0,1.19,2000,69.818616,30336000.0,5002,2690,0,0,0,1,0
1978,6589ccda8997406b55ed6dcd,16,15.6,2.5,8000,95.6524,48216000.0,9649,7869,1,0,0,0,0
1980,6589ccda8997406b55ed6dd2,32,17.0,1.27,8000,114.9696,45359760.0,12205,2690,0,0,0,1,1
1983,6589ccdb8997406b55ed6dd7,64,15.6,2.49,4000,150.0,94296000.0,13081,22459,1,0,0,0,0
1985,6589ccdb8997406b55ed6dd9,64,15.6,2.4,1000,150.2644,81936000.0,15486,23757,1,0,1,0,0
1987,6589ccdb8997406b55ed6dda,16,16.0,1.2,500,87.805608,35496000.0,9960,2690,0,1,0,1,0
1990,6589ccdc8997406b55ed6de2,32,15.6,2.5,1000,160.491738,21119760.0,12159,12960,1,0,1,0,0
1992,6589ccdc8997406b55ed6de4,16,15.6,1.78,1500,96.791778,17736000.0,5002,2690,0,0,1,0,0
1997,6589ccdd8997406b55ed6df1,64,15.6,2.38,8000,136.239028,81576000.0,19686,23757,1,0,1,0,0
2000,6589ccdd8997406b55ed6df6,32,17.0,3.1,2000,198.425853,64776000.0,31343,34630,1,0,1,0,0
2001,6589ccdd8997406b55ed6df7,16,15.6,3.5,500,,31199760.0,15486,17090,1,0,1,0,0
2003,6589ccde8997406b55ed6dfe,16,15.6,1.7,500,96.791778,12696000.0,5002,2690,0,0,1,0,0
2004,6589ccde8997406b55ed6e00,16,17.3,2.6,500,156.386766,22536240.0,9000,10181,1,0,0,0,0
2006,6589ccdf8997406b55ed6e0a,64,17.3,2.3,2000,171.97152,31199760.0,12472,10181,1,0,0,0,0
2007,6589ccdf8997406b55ed6e0b,32,17.3,2.6,2000,166.506516,39576000.0,16894,17090,1,0,1,0,0
2008,6589ccdf8997406b55ed6e0c,16,15.6,2.6,8000,156.7638,87456000.0,15486,23757,1,0,1,0,0
2009,6589ccdf8997406b55ed6e0e,32,16.0,2.4,1000,128.458104,27336000.0,14917,14693,1,0,0,0,0
2011,6589cce08997406b55ed6e11,64,17.3,2.9,2000,178.425828,36719760.0,15486,17090,1,0,1,0,0
2012,6589cce08997406b55ed6e12,64,16.0,2.6,2000,,37823760.0,20930,19573,1,0,1,0,0
2013,6589cce08997406b55ed6e13,32,14.0,1.35,4000,78.190386,34776000.0,17231,2690,0,0,0,1,1
2015,6589cce08997406b55ed6e19,48,14.0,1.72,2000,88.924392,64776000.0,17509,34630,0,0,1,0,0
2019,6589cce18997406b55ed6e23,32,16.0,2.9,1000,198.198,77976000.0,19174,10940,1,0,0,0,0
2021,6589cce28997406b55ed6e26,32,17.0,3.08,8000,115.5072,98976000.0,16894,25353,1,0,1,0,0
2022,6589cce18997406b55ed6e25,64,16.0,2.67,2000,171.253602,105096000.0,34939,38875,1,0,1,0,0
2038,6589cce58997406b55ed6e47,8,13.3,1.3,500,46.907457,16799760.0,5002,2690,0,1,0,0,0
2039,6589cce58997406b55ed6e49,32,15.6,2.3,1000,131.168037,39336000.0,12472,10181,1,0,0,0,0
2043,6589cce58997406b55ed6e4d,64,16.0,1.95,500,97.713,50879759.0,12205,2690,0,0,1,0,0
2044,6589cce58997406b55ed6e50,16,17.3,2.6,4000,160.28096,50256000.0,15486,22459,1,0,1,0,0
2046,6589cce58997406b55ed6e55,48,14.0,1.65,1000,80.141736,38376000.0,17509,19573,0,0,1,0,0
2047,6589cce58997406b55ed6e54,16,14.0,1.7,500,85.3866,44376000.0,15486,17090,0,0,1,0,0
2053,6589cce68997406b55ed6e61,16,14.0,1.65,4000,84.533064,53256000.0,17509,19573,0,0,1,0,0
2056,6589cce78997406b55ed6e65,8,14.0,1.58,500,80.483376,15840000.0,8110,2690,0,0,1,0,0
2057,6589cce78997406b55ed6e66,8,13.5,1.27,120,60.6936,18815760.0,5002,2690,0,1,0,0,0
2058,6589cce78997406b55ed6e67,16,17.3,3.0,1000,200.2308,26928000.0,17272,19573,1,0,1,0,0
2059,6589cce78997406b55ed6e68,32,14.0,1.56,1000,75.1621,33576000.0,8018,2690,0,0,1,0,0
2060,6589cce78997406b55ed6e6a,32,16.0,2.3,1000,106.339896,35496000.0,13152,17090,1,0,0,0,0
2061,6589cce78997406b55ed6e6b,8,13.5,1.3,250,60.6936,31919760.0,7915,2690,0,1,0,0,0
2065,6589cce88997406b55ed6e74,32,15.6,2.4,16000,130.5801,109176000.0,27225,26883,1,0,1,0,0
2066,6589cce88997406b55ed6e78,64,15.6,2.72,4000,222.0,100799760.0,9400,11157,1,0,0,0,0
2067,6589cce88997406b55ed6e79,16,17.3,2.45,1000,127.33912,83976000.0,12390,25353,1,0,0,0,0
2069,6589cce98997406b55ed6e80,16,13.3,0.99,4000,65.216393,32016000.0,9649,2690,0,1,0,1,0
2070,6589cce98997406b55ed6e81,16,15.6,2.5,500,,32616000.0,12159,17090,1,0,0,0,0
2072,6589cce98997406b55ed6e87,16,15.6,3.36,500,121.396482,14231520.0,8649,12960,1,0,0,0,0
2073,6589cce98997406b55ed6e88,8,15.6,2.3,0,135.052056,20376000.0,9513,17090,1,0,0,0,0
2077,6589cce98997406b55ed6e8d,64,15.6,2.38,4000,136.239028,84696000.0,17166,23757,1,0,1,0,0
2080,6589ccea8997406b55ed6e92,16,15.6,2.4,1500,165.0,31896000.0,9513,17090,1,0,0,0,0
2083,6589ccea8997406b55ed6e99,16,17.3,1.35,2000,106.35303,29279760.0,9960,2690,0,1,0,1,0
2085,6589cceb8997406b55ed6e9f,64,17.3,2.72,2000,178.425828,45336000.0,16894,17090,1,0,1,0,0
2088,6589cceb8997406b55ed6ea6,24,16.0,2.0,1000,104.355108,47039760.0,16894,23757,0,0,1,0,0
2089,6589ccec8997406b55ed6ea8,16,15.6,2.59,500,134.8515,24456000.0,10305,12960,1,0,0,0,0
2090,6589ccec8997406b55ed6ea9,64,17.3,2.9,2000,178.238268,34319760.0,15486,17090,1,0,1,0,0
2097,6589ccee8997406b55ed6ec1,16,16.0,1.2,500,89.106248,36216000.0,9960,2690,0,1,0,1,0
2102,6589ccee8997406b55ed6ecb,16,15.6,2.49,8000,150.0,118296000.0,13081,22459,1,0,0,0,0
2105,6589ccef8997406b55ed6ecf,64,15.6,2.31,2000,124.089744,29468399.0,15486,10181,1,0,0,0,0
2106,6589ccef8997406b55ed6ed1,32,15.6,1.66,2000,108.563751,19319760.0,8018,2690,0,0,1,0,0
2108,6589ccef8997406b55ed6ed3,32,17.3,2.9,2000,178.238268,47976000.0,16894,17090,1,0,1,0,0
2109,6589ccef8997406b55ed6ed6,32,15.6,1.73,1000,108.563751,14112000.0,5002,2690,0,0,1,0,0
2111,6589ccef8997406b55ed6ed5,32,16.0,,2000,165.445,46056000.0,20930,26883,0,0,1,0,0
2112,6589ccf08997406b55ed6ede,64,17.0,3.1,4000,198.425853,99576000.0,31343,26883,1,0,1,0,0
2113,6589ccf08997406b55ed6edf,16,15.6,2.5,500,160.491738,31176000.0,14193,23757,1,0,1,0,0
2117,6589ccf18997406b55ed6ee8,16,15.6,2.31,500,127.743024,19667760.0,14003,14693,1,0,0,0,0
2119,6589ccf28997406b55ed6ef8,16,17.0,1.35,500,106.42436,29976000.0,5481,2690,0,1,0,1,0
2120,6589ccf28997406b55ed6efa,16,15.6,2.0,1000,,51288000.0,15411,23757,0,0,1,0,0
2123,6589ccf38997406b55ed6efc,64,17.3,2.9,4000,178.238268,64680000.0,15486,23757,1,0,1,0,0
2124,6589ccf38997406b55ed6efe,32,17.3,2.6,500,,28536000.0,9000,12960,1,0,0,0,0
2127,6589ccf38997406b55ed6f04,16,17.3,2.31,500,,33573120.0,12390,10181,1,0,0,0,0
2130,6589ccf48997406b55ed6f08,16,17.3,2.8,500,160.28096,43896000.0,15486,17090,1,0,1,0,0
2131,6589ccf48997406b55ed6f0a,32,16.0,2.7,2000,172.90988,67176000.0,31343,26883,1,0,1,0,0
2133,6589ccf48997406b55ed6f0e,32,15.6,2.22,4000,158.144,50496000.0,15486,22459,0,0,1,0,0
2135,6589ccf58997406b55ed6f16,16,17.3,2.8,2000,208.85205,58776000.0,34939,26883,1,0,1,0,0
2138,6589ccf58997406b55ed6f1a,16,15.6,1.73,500,96.791778,17256000.0,5002,2690,0,0,1,0,0
2145,6589ccf68997406b55ed6f24,32,17.0,3.1,2000,198.425853,91176000.0,31343,38875,1,0,1,0,0
2147,6589ccf68997406b55ed6f27,48,14.0,1.65,4000,80.141736,47880000.0,17509,19573,0,0,1,0,0
2151,6589ccf78997406b55ed6f30,16,17.3,2.9,2000,178.425828,65016000.0,13152,27325,1,0,0,0,0
2152,6589ccf78997406b55ed6f34,16,15.6,,500,100.373052,18216000.0,5002,2690,0,0,1,0,0
2154,6589ccf78997406b55ed6f38,32,15.6,2.49,500,150.0,67416000.0,13081,22459,1,0,0,0,0
2155,6589ccf78997406b55ed6f39,64,17.3,2.8,16000,178.238268,113976000.0,34939,26883,1,0,1,0,0
2159,6589ccf88997406b55ed6f3f,16,15.6,2.49,2000,150.0,68616000.0,13081,22459,1,0,0,0,0
2160,6589ccf88997406b55ed6f42,16,17.3,2.8,16000,137.97666,106056000.0,15486,17090,1,0,1,0,0
2161,6589ccf88997406b55ed6f41,16,17.3,1.35,500,107.30496,27575760.0,12205,2690,0,1,0,1,0
2165,6589ccf98997406b55ed6f50,64,16.0,2.49,2000,113.689914,31199760.0,12390,17090,1,0,0,0,0
2166,6589ccfa8997406b55ed6f57,32,17.3,2.7,1000,191.59155,47016000.0,13081,17090,1,0,0,0,0
2168,6589ccfa8997406b55ed6f5b,32,16.0,2.1,2000,119.210256,62136000.0,19204,26883,0,0,1,0,0
2169,6589ccfa8997406b55ed6f5f,32,16.0,2.67,2000,176.053696,58536000.0,17231,34630,1,0,1,0,0
2170,6589ccfa8997406b55ed6f60,16,16.0,1.3,1000,88.023672,44376000.0,12205,7041,0,1,0,1,0
2171,6589ccfb8997406b55ed6f63,32,17.3,2.9,1000,178.238268,35999760.0,13970,17090,1,0,0,0,0
2173,6589ccfb8997406b55ed6f6a,64,17.3,2.6,2000,166.506516,41976000.0,16894,17090,1,0,1,0,0
2174,6589ccfc8997406b55ed6f6d,32,15.6,2.4,4000,150.2644,103656000.0,15486,23757,1,0,1,0,0
